position,gene,LA
2998918.03553388,gene299,FALSE
2999070.46075036,gene299,FALSE
2999097.13879693,gene299,FALSE
2999310.81507479,gene299,FALSE
2999397.00993545,gene299,FALSE
2999758.3978353,gene299,FALSE
2999769.13042935,gene299,FALSE
3000081.76642747,gene300,FALSE
3000428.54764662,gene300,FALSE
3000578.16706598,gene300,FALSE
3000628.28507234,gene300,FALSE
3000642.70631349,gene300,FALSE
3000665.56739621,gene300,FALSE
3000671.31810233,gene300,FALSE
3000733.51683078,gene300,FALSE
3000968.33440441,gene300,FALSE
3001261.69269075,gene300,FALSE
3001531.40704512,gene300,FALSE
3001697.46330213,gene300,FALSE
3001724.67411961,gene300,FALSE
3001823.62071951,gene300,FALSE
3001887.97487801,gene300,FALSE
3002027.4877963,gene300,FALSE
3002564.31278324,gene300,FALSE
3002893.28479753,gene300,FALSE
3002979.64908183,gene300,FALSE
3003058.07868302,gene300,FALSE
3003487.48085796,gene300,FALSE
3004325.9168643,gene300,FALSE
3004339.03304682,gene300,FALSE
3004516.82960582,gene300,FALSE
3004643.50239003,gene300,FALSE
3004762.87606172,gene300,FALSE
3004797.91015401,gene300,FALSE
3004920.38566386,gene300,FALSE
3005091.67823475,gene300,FALSE
3005565.47552755,gene300,FALSE
3005651.36057266,gene300,FALSE
3005690.88986481,gene300,FALSE
3006335.60173172,gene300,FALSE
3006581.51378494,gene300,FALSE
3006894.41439506,gene300,FALSE
3006952.93983294,gene300,FALSE
3007036.24535295,gene300,FALSE
3007128.65341314,gene300,FALSE
3007208.08584207,gene300,FALSE
3007446.66127397,gene300,FALSE
3007613.70760248,gene300,FALSE
3007641.92386996,gene300,FALSE
3007684.13957866,gene300,FALSE
3007703.88020235,gene300,FALSE
3007797.61675711,gene300,FALSE
3008134.01506604,gene300,FALSE
3008334.20643941,gene300,FALSE
3008552.02476064,gene300,FALSE
3008800.2012396,gene300,FALSE
3008941.14194438,gene300,FALSE
3009026.26359797,gene300,FALSE
3009107.42008837,gene300,FALSE
3009356.97399304,gene300,FALSE
3009372.62660984,gene300,FALSE
3009396.73788357,gene300,FALSE
3009478.38976744,gene300,FALSE
3009528.20161474,gene300,FALSE
3009540.97501386,gene300,FALSE
3009586.3250247,gene300,FALSE
3009593.75994899,gene300,FALSE
3009805.70915767,gene300,FALSE
3009843.50635729,gene300,FALSE
3009994.45832537,gene300,FALSE
3010077.69933203,gene301,FALSE
3010146.15097555,gene301,FALSE
3010391.08190703,gene301,FALSE
3010562.57113925,gene301,FALSE
3010640.17757419,gene301,FALSE
3010689.10944862,gene301,FALSE
3010964.06542824,gene301,FALSE
3011189.72467818,gene301,FALSE
3011248.36425599,gene301,FALSE
3011319.57520268,gene301,FALSE
3011441.58936495,gene301,FALSE
3011547.6523719,gene301,FALSE
3011636.65623771,gene301,FALSE
3011849.73390325,gene301,FALSE
3011852.32706834,gene301,FALSE
3011856.52615353,gene301,FALSE
3011893.38663127,gene301,FALSE
3012260.7768678,gene301,FALSE
3012465.49215276,gene301,FALSE
3012679.27574772,gene301,FALSE
3012908.51596388,gene301,FALSE
3012920.81580032,gene301,FALSE
3012948.466887,gene301,FALSE
3012967.77859097,gene301,FALSE
3013018.13292611,gene301,FALSE
3013084.19431484,gene301,FALSE
3013145.99680946,gene301,FALSE
3013162.72480503,gene301,FALSE
3013325.99233524,gene301,FALSE
3013586.57860492,gene301,FALSE
3013603.68530223,gene301,FALSE
3013921.65798461,gene301,FALSE
3013956.06489008,gene301,FALSE
3014220.74369434,gene301,FALSE
3014340.21985624,gene301,FALSE
3014346.84304423,gene301,FALSE
3014349.25807171,gene301,FALSE
3014427.19300133,gene301,FALSE
3014528.57867091,gene301,FALSE
3014553.51598018,gene301,FALSE
3014654.05400601,gene301,FALSE
3014715.70685533,gene301,FALSE
3014759.53389046,gene301,FALSE
3015036.81426677,gene301,FALSE
3015100.40408019,gene301,FALSE
3015362.90279904,gene301,FALSE
3015366.28055469,gene301,FALSE
3015418.55305423,gene301,FALSE
3015641.22751122,gene301,FALSE
3015994.99154488,gene301,FALSE
3016139.0791072,gene301,FALSE
3016329.00084144,gene301,FALSE
3016508.22658199,gene301,FALSE
3016754.98036269,gene301,FALSE
3017006.05780471,gene301,FALSE
3017086.75581949,gene301,FALSE
3017579.11214091,gene301,FALSE
3017612.34330409,gene301,FALSE
3018260.1028206,gene301,FALSE
3018466.24368802,gene301,FALSE
3018508.3294974,gene301,FALSE
3018847.85457937,gene301,FALSE
3019036.02906295,gene301,FALSE
3019091.44565032,gene301,FALSE
3019211.12940647,gene301,FALSE
3019395.10769411,gene301,FALSE
3019432.74334294,gene301,FALSE
3019560.26036758,gene301,FALSE
3019844.35229042,gene301,FALSE
3019887.124738,gene301,FALSE
3019939.56352957,gene301,FALSE
3019991.26075318,gene301,FALSE
3020232.75369495,gene302,FALSE
3020262.4275956,gene302,FALSE
3020275.3342051,gene302,FALSE
3020840.20831824,gene302,FALSE
3020936.51157814,gene302,FALSE
3021039.68168929,gene302,FALSE
3021114.03177092,gene302,FALSE
3021375.19598905,gene302,FALSE
3021478.07738545,gene302,FALSE
3021655.31807664,gene302,FALSE
3021933.81602185,gene302,FALSE
3021962.06013379,gene302,FALSE
3022127.46134726,gene302,FALSE
3022236.41999563,gene302,FALSE
3022430.86699778,gene302,FALSE
3022595.93138511,gene302,FALSE
3022601.12335234,gene302,FALSE
3022691.38259497,gene302,FALSE
3022740.63670252,gene302,FALSE
3022861.91916735,gene302,FALSE
3022918.55548508,gene302,FALSE
3023028.12621749,gene302,FALSE
3023056.34864606,gene302,FALSE
3023169.05138992,gene302,FALSE
3023411.26567061,gene302,FALSE
3023466.49497345,gene302,FALSE
3023493.45134036,gene302,FALSE
3023529.74702623,gene302,FALSE
3023848.60392637,gene302,FALSE
3023881.82515393,gene302,FALSE
3023939.88110513,gene302,FALSE
3024267.15204341,gene302,FALSE
3024757.73584768,gene302,FALSE
3024927.83236338,gene302,FALSE
3024994.31958363,gene302,FALSE
3025708.05054357,gene302,FALSE
3025848.91045174,gene302,FALSE
3026025.89447206,gene302,FALSE
3026115.62557808,gene302,FALSE
3026685.89141425,gene302,FALSE
3026792.55031227,gene302,FALSE
3027032.81937866,gene302,FALSE
3027266.87204449,gene302,FALSE
3027349.40666473,gene302,FALSE
3027521.48641863,gene302,FALSE
3027573.43045379,gene302,FALSE
3027842.61821319,gene302,FALSE
3027994.20562219,gene302,FALSE
3028148.107359,gene302,FALSE
3028464.62503502,gene302,FALSE
3028560.99018885,gene302,FALSE
3028721.70816176,gene302,FALSE
3028759.22124724,gene302,FALSE
3028926.31738253,gene302,FALSE
3029084.94137673,gene302,FALSE
3029115.41962318,gene302,FALSE
3029244.80831076,gene302,FALSE
3029335.71080677,gene302,FALSE
3029514.14529013,gene302,FALSE
3029534.36874995,gene302,FALSE
3029776.0594244,gene302,FALSE
3029949.36618023,gene302,FALSE
3030037.28520358,gene303,FALSE
3030213.94508321,gene303,FALSE
3030952.03619963,gene303,FALSE
3031490.30753157,gene303,FALSE
3031602.595859,gene303,FALSE
3031604.76314019,gene303,FALSE
3031621.11297991,gene303,FALSE
3031942.93997085,gene303,FALSE
3031957.49747496,gene303,FALSE
3032116.59347114,gene303,FALSE
3032648.94697486,gene303,FALSE
3032973.41899105,gene303,FALSE
3033038.60859305,gene303,FALSE
3033249.63582529,gene303,FALSE
3033581.85914604,gene303,FALSE
3033731.42936806,gene303,FALSE
3034101.76961881,gene303,FALSE
3034115.82707657,gene303,FALSE
3034430.05295601,gene303,FALSE
3034492.90556135,gene303,FALSE
3034764.32799329,gene303,FALSE
3035580.61321459,gene303,FALSE
3035763.60133244,gene303,FALSE
3036063.6743033,gene303,FALSE
3036119.59142481,gene303,FALSE
3036360.61824617,gene303,FALSE
3036470.6948516,gene303,FALSE
3037032.73946059,gene303,FALSE
3037269.64163955,gene303,FALSE
3037281.36394676,gene303,FALSE
3037404.11567875,gene303,FALSE
3037685.7093853,gene303,FALSE
3038189.02023913,gene303,FALSE
3038635.90232097,gene303,FALSE
3038670.88689447,gene303,FALSE
3038863.31783763,gene303,FALSE
3039093.23084629,gene303,FALSE
3039518.57486557,gene303,FALSE
3039622.63794616,gene303,FALSE
3039830.14646146,gene303,FALSE
3039955.81143025,gene303,FALSE
3040004.47877111,gene304,FALSE
3040070.617278,gene304,FALSE
3040124.66922328,gene304,FALSE
3040152.33697999,gene304,FALSE
3040528.4599508,gene304,FALSE
3040634.56203953,gene304,FALSE
3040789.55651108,gene304,FALSE
3040834.81948602,gene304,FALSE
3041080.4005526,gene304,FALSE
3041336.27405375,gene304,FALSE
3041441.19219344,gene304,FALSE
3041794.71764025,gene304,FALSE
3041821.74436808,gene304,FALSE
3042240.78759522,gene304,FALSE
3042404.46953839,gene304,FALSE
3042506.85869786,gene304,FALSE
3042567.43747665,gene304,FALSE
3042764.02724809,gene304,FALSE
3042936.55584808,gene304,FALSE
3043193.3095718,gene304,FALSE
3043559.91140014,gene304,FALSE
3043810.64656202,gene304,FALSE
3043969.57237149,gene304,FALSE
3043997.37229449,gene304,FALSE
3044023.92352655,gene304,FALSE
3044118.72668637,gene304,FALSE
3044438.52819386,gene304,FALSE
3044684.85057121,gene304,FALSE
3044844.41633369,gene304,FALSE
3045144.62383697,gene304,FALSE
3045367.62731345,gene304,FALSE
3045397.19454013,gene304,FALSE
3045472.42315394,gene304,FALSE
3046044.86840484,gene304,FALSE
3046071.0721172,gene304,FALSE
3046369.74971043,gene304,FALSE
3046619.23923064,gene304,FALSE
3047351.36507861,gene304,FALSE
3047493.26369055,gene304,FALSE
3047573.72319983,gene304,FALSE
3047602.80270525,gene304,FALSE
3048249.85390867,gene304,FALSE
3048492.99391732,gene304,FALSE
3049086.66200421,gene304,FALSE
3049145.91319626,gene304,FALSE
3049274.73267746,gene304,FALSE
3049590.50675249,gene304,FALSE
3049666.07387639,gene304,FALSE
3049736.17005925,gene304,FALSE
3049744.7221237,gene304,FALSE
3050257.74099486,gene305,FALSE
3050368.54380043,gene305,FALSE
3050558.08981448,gene305,FALSE
3050754.71110642,gene305,FALSE
3050901.55070029,gene305,FALSE
3051147.02087827,gene305,FALSE
3051556.78465823,gene305,FALSE
3051662.12556178,gene305,FALSE
3051714.83171638,gene305,FALSE
3051816.71317574,gene305,FALSE
3052271.73606465,gene305,FALSE
3053054.42728781,gene305,FALSE
3053200.67189169,gene305,FALSE
3053236.38018727,gene305,FALSE
3053245.95488142,gene305,FALSE
3053627.51839915,gene305,FALSE
3053911.74881719,gene305,FALSE
3054481.86341699,gene305,FALSE
3054515.2216878,gene305,FALSE
3054606.44829523,gene305,FALSE
3054700.60391052,gene305,FALSE
3054701.81856092,gene305,FALSE
3054736.96110304,gene305,FALSE
3055106.71309122,gene305,FALSE
3055460.91772166,gene305,FALSE
3055971.21885708,gene305,FALSE
3056291.1532091,gene305,FALSE
3056307.2827982,gene305,FALSE
3056358.64046635,gene305,FALSE
3056646.62552236,gene305,FALSE
3056756.10671209,gene305,FALSE
3056850.65187108,gene305,FALSE
3056976.94595811,gene305,FALSE
3057845.9327971,gene305,FALSE
3058050.19406729,gene305,FALSE
3058061.68036535,gene305,FALSE
3058202.81463623,gene305,FALSE
3058389.39702371,gene305,FALSE
3058927.27171062,gene305,FALSE
3058954.4036872,gene305,FALSE
3059115.85001042,gene305,FALSE
3059198.89627732,gene305,FALSE
3059587.33000812,gene305,FALSE
3059644.19095777,gene305,FALSE
3059778.36736422,gene305,FALSE
3059811.87401327,gene305,FALSE
3060217.44817457,gene306,FALSE
3060272.7459466,gene306,FALSE
3060387.42249468,gene306,FALSE
3060585.21155035,gene306,FALSE
3060658.83428265,gene306,FALSE
3060851.95998894,gene306,FALSE
3060855.01479279,gene306,FALSE
3060885.41048374,gene306,FALSE
3061090.69381105,gene306,FALSE
3061170.90102749,gene306,FALSE
3061181.92325812,gene306,FALSE
3061410.10169687,gene306,FALSE
3061726.03127471,gene306,FALSE
3061979.13224516,gene306,FALSE
3062170.22840398,gene306,FALSE
3062767.5984537,gene306,FALSE
3063134.75713864,gene306,FALSE
3063365.28605618,gene306,FALSE
3063776.395015,gene306,FALSE
3064380.66850384,gene306,FALSE
3064462.4148868,gene306,FALSE
3064632.0150704,gene306,FALSE
3064682.1106784,gene306,FALSE
3064949.68939006,gene306,FALSE
3065300.72700324,gene306,FALSE
3065556.0630695,gene306,FALSE
3065711.21682137,gene306,FALSE
3065769.88924938,gene306,FALSE
3065814.45888537,gene306,FALSE
3066018.25171848,gene306,FALSE
3066156.80190661,gene306,FALSE
3066338.74134845,gene306,FALSE
3066499.07193138,gene306,FALSE
3066567.69386457,gene306,FALSE
3066575.61651323,gene306,FALSE
3067058.8323521,gene306,FALSE
3067123.54524935,gene306,FALSE
3067423.33455722,gene306,FALSE
3067505.05691895,gene306,FALSE
3067531.92977747,gene306,FALSE
3067651.72711326,gene306,FALSE
3067851.69968381,gene306,FALSE
3067879.06093989,gene306,FALSE
3068192.10673637,gene306,FALSE
3068307.48210506,gene306,FALSE
3068382.15479758,gene306,FALSE
3068423.47813723,gene306,FALSE
3068428.74852849,gene306,FALSE
3068939.35001088,gene306,FALSE
3069048.2890899,gene306,FALSE
3069287.91579665,gene306,FALSE
3069465.75120282,gene306,FALSE
3069632.50487788,gene306,FALSE
3069666.3137566,gene306,FALSE
3069732.70211369,gene306,FALSE
3069813.09391899,gene306,FALSE
3070063.55128377,gene307,FALSE
3070192.06452431,gene307,FALSE
3070294.04316348,gene307,FALSE
3070406.7581133,gene307,FALSE
3070476.73967201,gene307,FALSE
3070593.848649,gene307,FALSE
3071003.22207436,gene307,FALSE
3071103.84714188,gene307,FALSE
3071439.84065654,gene307,FALSE
3072075.83124129,gene307,FALSE
3072156.70165252,gene307,FALSE
3072354.7806216,gene307,FALSE
3072645.46295082,gene307,FALSE
3072654.23103003,gene307,FALSE
3072694.43936504,gene307,FALSE
3072709.2212083,gene307,FALSE
3073108.08106743,gene307,FALSE
3073193.1984291,gene307,FALSE
3073261.5364925,gene307,FALSE
3073565.12370703,gene307,FALSE
3073674.53511934,gene307,FALSE
3073888.02509266,gene307,FALSE
3073992.39644394,gene307,FALSE
3074075.25799291,gene307,FALSE
3074080.98531227,gene307,FALSE
3074128.5230522,gene307,FALSE
3074606.07819591,gene307,FALSE
3074621.88216203,gene307,FALSE
3074747.18657158,gene307,FALSE
3075179.16614791,gene307,FALSE
3075575.37884101,gene307,FALSE
3075765.96721851,gene307,FALSE
3076032.54664793,gene307,FALSE
3076155.28073162,gene307,FALSE
3076364.22498774,gene307,FALSE
3076592.34901744,gene307,FALSE
3076616.91257337,gene307,FALSE
3077015.89447499,gene307,FALSE
3077196.49731253,gene307,FALSE
3077320.14750689,gene307,FALSE
3077334.32247767,gene307,FALSE
3077664.78445497,gene307,FALSE
3077772.39484182,gene307,FALSE
3078081.04406811,gene307,FALSE
3078115.60016639,gene307,FALSE
3078704.76097439,gene307,FALSE
3078723.76959005,gene307,FALSE
3078865.20120315,gene307,FALSE
3079001.33560011,gene307,FALSE
3079232.4263384,gene307,FALSE
3079284.70631718,gene307,FALSE
3080134.93117362,gene308,FALSE
3080144.73561609,gene308,FALSE
3080159.01391831,gene308,FALSE
3080164.32723183,gene308,FALSE
3080213.81303948,gene308,FALSE
3080321.89934357,gene308,FALSE
3080356.09446699,gene308,FALSE
3080585.80368221,gene308,FALSE
3080606.09766365,gene308,FALSE
3080609.58107829,gene308,FALSE
3080754.17248299,gene308,FALSE
3080803.39722568,gene308,FALSE
3080836.8885059,gene308,FALSE
3080907.64631464,gene308,FALSE
3081284.59287204,gene308,FALSE
3081393.47171533,gene308,FALSE
3081672.92636145,gene308,FALSE
3081735.39349794,gene308,FALSE
3081882.08755106,gene308,FALSE
3082322.59133106,gene308,FALSE
3082632.18272139,gene308,FALSE
3082712.8026334,gene308,FALSE
3083046.53457781,gene308,FALSE
3083525.82291384,gene308,FALSE
3083704.80922591,gene308,FALSE
3083770.06212017,gene308,FALSE
3083849.08169211,gene308,FALSE
3084050.10105344,gene308,FALSE
3084123.2026997,gene308,FALSE
3084171.01513553,gene308,FALSE
3084248.64732742,gene308,FALSE
3084363.45648486,gene308,FALSE
3084396.52253428,gene308,FALSE
3084519.03737681,gene308,FALSE
3084677.52691717,gene308,FALSE
3084877.89496339,gene308,FALSE
3085251.25508497,gene308,FALSE
3085283.95842295,gene308,FALSE
3085330.31473812,gene308,FALSE
3085356.38054964,gene308,FALSE
3085656.57118399,gene308,FALSE
3085727.78378483,gene308,FALSE
3085831.18825316,gene308,FALSE
3085951.96071119,gene308,FALSE
3086169.46320771,gene308,FALSE
3086188.8645016,gene308,FALSE
3086290.08370434,gene308,FALSE
3086411.30059058,gene308,FALSE
3086699.85884452,gene308,FALSE
3086808.56175255,gene308,FALSE
3086880.19895367,gene308,FALSE
3086898.76948673,gene308,FALSE
3087166.02135482,gene308,FALSE
3087175.24824198,gene308,FALSE
3087715.72734349,gene308,FALSE
3087722.61435685,gene308,FALSE
3087752.34962578,gene308,FALSE
3087787.52659319,gene308,FALSE
3087887.95421988,gene308,FALSE
3087904.0232324,gene308,FALSE
3088041.97977597,gene308,FALSE
3088154.02228832,gene308,FALSE
3088240.69512063,gene308,FALSE
3088536.52804602,gene308,FALSE
3088627.19059705,gene308,FALSE
3088827.25280362,gene308,FALSE
3089352.9190792,gene308,FALSE
3089424.45560328,gene308,FALSE
3089536.84859909,gene308,FALSE
3090173.34067168,gene309,FALSE
3090233.90809174,gene309,FALSE
3090378.62174871,gene309,FALSE
3090414.65252171,gene309,FALSE
3090508.67809823,gene309,FALSE
3090556.56580026,gene309,FALSE
3090818.30016874,gene309,FALSE
3090833.17605921,gene309,FALSE
3090958.47797339,gene309,FALSE
3090975.54697969,gene309,FALSE
3091114.6579537,gene309,FALSE
3091838.09769012,gene309,FALSE
3091915.95087061,gene309,FALSE
3092233.15297546,gene309,FALSE
3092341.30694347,gene309,FALSE
3092776.63192446,gene309,FALSE
3092985.19763113,gene309,FALSE
3093150.05957373,gene309,FALSE
3093347.52478627,gene309,FALSE
3093358.73272084,gene309,FALSE
3093408.68733361,gene309,FALSE
3093418.37012719,gene309,FALSE
3093455.81238677,gene309,FALSE
3093585.64632373,gene309,FALSE
3094027.63188987,gene309,FALSE
3094179.02783659,gene309,FALSE
3094193.83802636,gene309,FALSE
3094243.02204046,gene309,FALSE
3094464.50139223,gene309,FALSE
3094716.30794258,gene309,FALSE
3095081.14937799,gene309,FALSE
3095117.26315668,gene309,FALSE
3095143.16038172,gene309,FALSE
3095540.49459083,gene309,FALSE
3095713.03668436,gene309,FALSE
3095870.50928977,gene309,FALSE
3095929.52349223,gene309,FALSE
3095974.88193334,gene309,FALSE
3096126.70215043,gene309,FALSE
3096238.38119125,gene309,FALSE
3096272.06178565,gene309,FALSE
3096555.6190093,gene309,FALSE
3096622.23118331,gene309,FALSE
3096684.70022786,gene309,FALSE
3096973.7771087,gene309,FALSE
3097477.48642291,gene309,FALSE
3098545.75436562,gene309,FALSE
3098638.22909877,gene309,FALSE
3098928.64422301,gene309,FALSE
3098929.72582937,gene309,FALSE
3099006.20204164,gene309,FALSE
3099345.03311757,gene309,FALSE
3099353.96481716,gene309,FALSE
3099354.82557489,gene309,FALSE
3099419.15184609,gene309,FALSE
3099559.60843714,gene309,FALSE
3099602.24707378,gene309,FALSE
3099702.79054004,gene309,FALSE
3099751.86571075,gene309,FALSE
3100448.01366981,gene310,FALSE
3100643.77000808,gene310,FALSE
3100665.50511416,gene310,FALSE
3100676.85628128,gene310,FALSE
3100879.58133262,gene310,FALSE
3101222.49686302,gene310,FALSE
3101561.29876885,gene310,FALSE
3101842.76982655,gene310,FALSE
3101966.60141386,gene310,FALSE
3102094.71151578,gene310,FALSE
3102410.90946052,gene310,FALSE
3102432.45549034,gene310,FALSE
3102477.78356894,gene310,FALSE
3102477.80058524,gene310,FALSE
3102677.63398181,gene310,FALSE
3102794.61140237,gene310,FALSE
3103509.12754997,gene310,FALSE
3103939.80948396,gene310,FALSE
3103977.46178594,gene310,FALSE
3104205.9321349,gene310,FALSE
3104220.22066605,gene310,FALSE
3104624.37373107,gene310,FALSE
3105060.75435239,gene310,FALSE
3105174.55921741,gene310,FALSE
3105353.77069255,gene310,FALSE
3105416.84380384,gene310,FALSE
3106003.64368671,gene310,FALSE
3106120.52114468,gene310,FALSE
3106228.6806193,gene310,FALSE
3106426.08072721,gene310,FALSE
3106566.52274332,gene310,FALSE
3106594.27016741,gene310,FALSE
3106749.63523867,gene310,FALSE
3106788.46373658,gene310,FALSE
3106947.90018407,gene310,FALSE
3107259.1568262,gene310,FALSE
3107298.34555361,gene310,FALSE
3107383.29040544,gene310,FALSE
3107792.54292914,gene310,FALSE
3108331.60032058,gene310,FALSE
3108579.17007705,gene310,FALSE
3108632.25933619,gene310,FALSE
3108779.95436704,gene310,FALSE
3108864.92730892,gene310,FALSE
3109013.66653385,gene310,FALSE
3109175.62202085,gene310,FALSE
3109226.51874637,gene310,FALSE
3109472.30422367,gene310,FALSE
3109546.24747843,gene310,FALSE
3109597.49100404,gene310,FALSE
3109604.82242782,gene310,FALSE
3109735.54508651,gene310,FALSE
3110021.07321776,gene311,FALSE
3110058.49924016,gene311,FALSE
3110263.46513865,gene311,FALSE
3110264.54224651,gene311,FALSE
3110277.31463715,gene311,FALSE
3110486.95252064,gene311,FALSE
3110562.12442647,gene311,FALSE
3110623.89912723,gene311,FALSE
3110825.71354288,gene311,FALSE
3110849.88867567,gene311,FALSE
3110878.20688888,gene311,FALSE
3110878.68148621,gene311,FALSE
3111281.14650492,gene311,FALSE
3111463.03129948,gene311,FALSE
3111515.68137863,gene311,FALSE
3111553.30369327,gene311,FALSE
3111692.25827285,gene311,FALSE
3112267.23326796,gene311,FALSE
3112292.07389713,gene311,FALSE
3112355.78700434,gene311,FALSE
3112489.27161283,gene311,FALSE
3112521.80269919,gene311,FALSE
3112638.04695323,gene311,FALSE
3112688.78337828,gene311,FALSE
3112972.89667967,gene311,FALSE
3113150.06472748,gene311,FALSE
3113186.11928817,gene311,FALSE
3113259.67437287,gene311,FALSE
3113416.62815363,gene311,FALSE
3113602.24586292,gene311,FALSE
3113659.6473384,gene311,FALSE
3113732.97424644,gene311,FALSE
3113967.0511378,gene311,FALSE
3114088.45997433,gene311,FALSE
3114249.92326283,gene311,FALSE
3114387.5461168,gene311,FALSE
3114400.16315327,gene311,FALSE
3114535.73681483,gene311,FALSE
3114566.70199683,gene311,FALSE
3114632.05595123,gene311,FALSE
3114777.53747819,gene311,FALSE
3114838.41299003,gene311,FALSE
3114852.96936432,gene311,FALSE
3114974.42598677,gene311,FALSE
3114991.45805959,gene311,FALSE
3115013.07964331,gene311,FALSE
3115126.99560133,gene311,FALSE
3115215.95683294,gene311,FALSE
3115237.72430463,gene311,FALSE
3115261.73418123,gene311,FALSE
3115325.60523544,gene311,FALSE
3115520.09164636,gene311,FALSE
3115544.2351389,gene311,FALSE
3115868.3756826,gene311,FALSE
3115926.0895291,gene311,FALSE
3116926.05001677,gene311,FALSE
3117024.60004361,gene311,FALSE
3117228.33063686,gene311,FALSE
3117314.3988852,gene311,FALSE
3117588.99786671,gene311,FALSE
3117756.20566476,gene311,FALSE
3117830.49126241,gene311,FALSE
3117864.95037285,gene311,FALSE
3118168.33870945,gene311,FALSE
3118648.42308162,gene311,FALSE
3119042.35261787,gene311,FALSE
3119151.97640873,gene311,FALSE
3119383.19874462,gene311,FALSE
3119413.25834233,gene311,FALSE
3119640.10227799,gene311,FALSE
3119950.99569437,gene311,FALSE
3120080.83317894,gene312,FALSE
3120112.92167839,gene312,FALSE
3120250.06389944,gene312,FALSE
3120346.74033988,gene312,FALSE
3120352.87284292,gene312,FALSE
3120479.38476248,gene312,FALSE
3120500.48788134,gene312,FALSE
3120661.31700233,gene312,FALSE
3120793.9195096,gene312,FALSE
3120890.09545168,gene312,FALSE
3120906.64488018,gene312,FALSE
3121524.34775839,gene312,FALSE
3121529.73638715,gene312,FALSE
3121691.12776157,gene312,FALSE
3121846.24013677,gene312,FALSE
3121926.36358491,gene312,FALSE
3122130.05194967,gene312,FALSE
3122212.70150032,gene312,FALSE
3122620.62469647,gene312,FALSE
3122650.10630286,gene312,FALSE
3122753.48210124,gene312,FALSE
3122841.40357049,gene312,FALSE
3123027.45886613,gene312,FALSE
3123258.18853603,gene312,FALSE
3123397.80382671,gene312,FALSE
3123524.49925181,gene312,FALSE
3123681.54131123,gene312,FALSE
3123699.70171979,gene312,FALSE
3123733.20237979,gene312,FALSE
3123814.61401641,gene312,FALSE
3123981.87865285,gene312,FALSE
3124007.56295396,gene312,FALSE
3124063.34632041,gene312,FALSE
3124361.4394563,gene312,FALSE
3124923.81398204,gene312,FALSE
3124980.49895225,gene312,FALSE
3125328.003746,gene312,FALSE
3125932.8081971,gene312,FALSE
3126018.46680976,gene312,FALSE
3126106.88606277,gene312,FALSE
3126451.82003067,gene312,FALSE
3126624.6324062,gene312,FALSE
3126969.44733637,gene312,FALSE
3127005.19145466,gene312,FALSE
3127350.6318672,gene312,FALSE
3127371.22017808,gene312,FALSE
3127615.27991168,gene312,FALSE
3127654.79291895,gene312,FALSE
3128100.08964381,gene312,FALSE
3128185.04602665,gene312,FALSE
3128474.77796888,gene312,FALSE
3128537.85876015,gene312,FALSE
3128582.03578741,gene312,FALSE
3128705.07463813,gene312,FALSE
3128846.53043561,gene312,FALSE
3128929.27483564,gene312,FALSE
3128943.20953316,gene312,FALSE
3129288.8074302,gene312,FALSE
3129394.95163613,gene312,FALSE
3129934.09045449,gene312,FALSE
3130154.42645614,gene313,FALSE
3130265.12953471,gene313,FALSE
3130320.80071513,gene313,FALSE
3130354.66477627,gene313,FALSE
3130405.60565281,gene313,FALSE
3130461.74124258,gene313,FALSE
3130990.38208602,gene313,FALSE
3131131.01022944,gene313,FALSE
3131247.57133582,gene313,FALSE
3131680.48939561,gene313,FALSE
3131737.94729052,gene313,FALSE
3131938.10469149,gene313,FALSE
3131939.77393039,gene313,FALSE
3131984.51051568,gene313,FALSE
3132107.02416583,gene313,FALSE
3132123.85148608,gene313,FALSE
3132140.10369526,gene313,FALSE
3132628.41516181,gene313,FALSE
3132691.29944745,gene313,FALSE
3132727.50746731,gene313,FALSE
3132745.840321,gene313,FALSE
3132855.82552552,gene313,FALSE
3133040.01934063,gene313,FALSE
3133061.21393613,gene313,FALSE
3133235.17740826,gene313,FALSE
3133572.55266438,gene313,FALSE
3133766.40415818,gene313,FALSE
3133860.61087949,gene313,FALSE
3133952.76058931,gene313,FALSE
3134433.353067,gene313,FALSE
3134491.89724084,gene313,FALSE
3134517.53207192,gene313,FALSE
3134532.74468217,gene313,FALSE
3134813.47076838,gene313,FALSE
3134857.1015778,gene313,FALSE
3134915.94552195,gene313,FALSE
3135427.26863874,gene313,FALSE
3135983.74098906,gene313,FALSE
3136118.9206176,gene313,FALSE
3136120.01318808,gene313,FALSE
3136270.97139552,gene313,FALSE
3136410.49545756,gene313,FALSE
3136518.27333262,gene313,FALSE
3136650.81497272,gene313,FALSE
3136900.67842137,gene313,FALSE
3136931.06380018,gene313,FALSE
3137390.06673684,gene313,FALSE
3137517.97997355,gene313,FALSE
3137650.75125433,gene313,FALSE
3137985.9947809,gene313,FALSE
3138166.53075832,gene313,FALSE
3138189.61961058,gene313,FALSE
3138480.40531796,gene313,FALSE
3138652.9221712,gene313,FALSE
3138839.31480844,gene313,FALSE
3138908.03698934,gene313,FALSE
3139021.42296778,gene313,FALSE
3139027.37091509,gene313,FALSE
3139029.24353955,gene313,FALSE
3139044.05106199,gene313,FALSE
3139263.84438062,gene313,FALSE
3139272.49133152,gene313,FALSE
3139370.48647876,gene313,FALSE
3139520.60407258,gene313,FALSE
